Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price
2015,25000,18.6,1197.0,81.83,5.0,6.151476867324618
2012,75000,15.96,2523.0,62.1,7.0,1.5380348612834496
2014,48241,19.1,1197.0,85.8,5.0,5.623165265410989
2010,62000,20.36,1197.0,78.9,5.0,0.2828320185149096
2014,77500,20.45,1461.0,83.8,5.0,5.965114161798738
2017,30000,23.0,1498.0,98.96,5.0,11.195486337363945
2012,32048,23.08,1461.0,63.1,5.0,0.7462615738277236
2001,130000,13.2,1495.0,94.0,5.0,-6.30392139253172
2016,43983,15.63,1499.0,110.4,5.0,12.040571428408839
2016,34000,28.09,1248.0,88.5,5.0,7.851787677229822
2014,49000,18.23,1582.0,126.2,5.0,12.107367665222682
2011,98000,14.42,1995.0,147.6,5.0,13.008991082802368
2016,99362,22.54,1396.0,88.73,5.0,8.609583359550015
2011,54000,16.55,1968.0,147.51,5.0,12.754351485168172
2011,120000,22.9,1248.0,74.0,5.0,0.8104028514653692
2016,41000,22.7,1598.0,118.0,5.0,12.982011790160868
2013,39000,15.6,1497.0,116.3,5.0,9.564209921515612
2018,51921,24.3,1248.0,88.5,5.0,10.241143060031845
2006,68000,19.7,796.0,46.3,5.0,-9.450541050368429
2015,480000,17.4,1497.0,117.3,5.0,12.595539339537936
2011,55476,22.07,1199.0,73.9,5.0,0.602540680311904
2013,40000,22.7,1582.0,126.24,5.0,10.79860240169046
2015,54996,17.85,2967.0,300.0,4.0,41.29679446907767
2017,34613,28.4,1248.0,74.0,5.0,6.944185535662655
2016,36700,21.1,814.0,55.2,5.0,2.59438246604077
2016,106092,24.4,1120.0,71.0,5.0,5.454476974322006
2017,46000,18.9,1197.0,81.86,5.0,8.360707918736807
2017,37000,14.1,2179.0,154.0,7.0,18.773380841457765
2016,36610,15.0,2143.0,107.3,5.0,13.157974237100007
2007,108995,15.3,1193.0,65.3,5.0,-4.540244559432722
2015,85000,20.34,1498.0,103.2,5.0,9.817610343010074
2016,29754,16.2,1199.0,74.0,5.0,6.294894451322307
2014,36000,25.8,1498.0,98.6,5.0,7.755466364228141
2014,60000,24.4,1120.0,71.0,5.0,3.190090909498849
2007,72000,19.7,796.0,46.3,5.0,-8.352763412140575
2016,39000,20.38,1968.0,143.0,5.0,17.384902276287903
2012,91183,18.0,1248.0,75.0,5.0,2.21315158713287
2017,20000,23.1,998.0,67.04,5.0,5.618654507987685
2016,43000,27.3,1498.0,98.6,5.0,9.879607856286384
2017,22389,17.0,1198.0,73.75,5.0,7.298421039763525
2010,60000,19.7,796.0,35.0,8.0,-9.642987584223647
2010,68000,21.1,1248.0,73.9,5.0,-0.30426955289522084
2016,125000,22.95,1248.0,74.0,5.0,6.269866388387982
2015,20780,18.9,1197.0,81.86,5.0,6.1340367603193044
2015,27000,18.9,1197.0,82.0,5.0,6.164440365157134
2011,43874,18.9,998.0,67.1,5.0,-0.6783924569940609
2015,50000,18.9,1197.0,81.86,5.0,6.186836183718242
2010,50161,8.77,4395.0,402.0,5.0,52.60483094030678
2015,90000,12.55,2982.0,168.5,7.0,20.647416688007524
2018,42000,18.15,1198.0,82.0,6.0,8.502581226641723
2017,39800,17.6,2179.0,153.86,7.0,18.59686011250824
2012,27090,18.53,1968.0,187.74,5.0,19.211394147521787
2015,26568,21.1,814.0,55.2,5.0,1.485524538138634
2017,54455,22.0,1498.0,108.495,5.0,12.591306026169605
2013,31400,16.36,2179.0,187.7,5.0,20.90488114839036
2010,74213,14.84,2143.0,170.0,5.0,15.272917176657302
2017,63262,21.7,999.0,67.0,5.0,5.758687463116075
2010,58000,18.59,2993.0,265.0,5.0,30.087875318662554
2013,63295,19.01,1461.0,108.45,5.0,8.290005151616697
2018,28937,17.1,1956.0,170.0,5.0,23.36756609209533
2016,56532,16.0,2179.0,140.0,7.0,15.71352573339027
2018,32189,23.0,1498.0,98.96,5.0,12.289991567796278
2015,28700,21.1,814.0,55.2,5.0,1.4893769806672026
2013,33793,18.4,1198.0,86.8,5.0,4.6782488710723555
2017,35000,18.19,1968.0,174.5,5.0,22.88181824964022
2015,168205,23.4,1248.0,74.0,5.0,5.236504334504389
2007,60000,18.2,1061.0,64.0,5.0,-5.254054526384152
2017,38767,19.67,1582.0,126.2,5.0,15.29370384880258
2017,68319,12.55,2982.0,168.5,7.0,22.78933953168098
2014,52951,20.14,1498.0,88.0,5.0,6.59773444046823
2015,25200,18.9,998.0,67.1,5.0,3.6500635029351542
2017,51087,17.9,1998.0,163.7,5.0,21.517034757753663
2013,123000,17.8,1399.0,67.0,5.0,2.633138945323026
2014,74000,22.07,1199.0,73.9,5.0,3.907662213689491
2012,60000,21.9,1396.0,90.0,5.0,4.379805077853689
2014,38958,22.5,998.0,67.04,5.0,2.4091042453324008
2012,58000,15.0,1396.0,98.6,5.0,5.873618264903143
2013,70000,20.77,1248.0,88.8,7.0,3.030365242341304
2016,20000,24.3,1248.0,88.5,5.0,8.002363450683788
2019,14322,21.1,814.0,55.2,5.0,5.825595648431317
2015,20000,18.53,1968.0,187.74,5.0,22.470232161702825
2007,81000,15.26,1150.0,74.9,5.0,-3.37673149804732
2013,45010,21.1,814.0,55.2,5.0,-0.6622510547608726
2016,45000,24.3,1248.0,88.5,5.0,8.047537495343931
2015,27641,20.7,1496.0,113.98,4.0,12.165957507299481
2013,56344,17.6,1496.0,88.73,5.0,5.726372729445757
2013,20000,14.07,1978.0,83.1,10.0,1.2069144643141954
2012,61240,22.48,1995.0,190.0,5.0,19.463142206399425
2012,14814,19.7,796.0,46.3,5.0,-3.0033473734470135
2016,61000,24.7,796.0,47.3,5.0,1.3471732610987601
2017,61108,10.91,3198.0,197.0,7.0,27.26549088972706
2009,66000,8.7,2987.0,224.34,5.0,23.89064527113169
2015,70623,15.04,1598.0,103.6,5.0,10.329263066178555
2019,2526,19.0,2996.0,362.07,2.0,56.07172919881714
2014,52000,19.1,1197.0,81.86,5.0,5.090619406527367
2010,46000,22.48,1995.0,190.0,5.0,17.254504526610617
2014,42000,14.21,2143.0,203.0,5.0,24.123443427642087
2012,82069,21.4,1586.0,103.3,5.0,6.713665028375544
2014,52000,19.1,1197.0,81.86,5.0,5.090619406527367
2017,44887,19.67,1582.0,126.2,5.0,15.304762454935371
2015,116000,23.59,1364.0,67.05,5.0,4.456825598815158
2012,83000,17.5,1197.0,85.8,5.0,3.5791211454316
2011,54000,19.81,1086.0,68.05,5.0,-0.3637795221666238
2017,28000,14.0,2179.0,138.1,7.0,16.585241424740616
2013,29000,19.01,1461.0,108.45,5.0,8.22803539715187
2015,42000,17.0,1197.0,80.0,5.0,6.0059376835524745
2015,34000,23.8,1998.0,112.0,5.0,11.95416963675234
2010,125000,0.0,2179.0,115.0,5.0,8.609793284170337
2017,37124,20.4,1197.0,81.8,5.0,8.26684923079847
2015,93000,20.45,1461.0,83.8,5.0,7.083671860570121
2018,3000,24.3,1248.0,88.5,5.0,10.152744682479351
2013,58000,15.8,1499.0,110.0,5.0,8.73160631521796
2008,80000,13.5,1799.0,130.0,5.0,6.873894952606406
2015,58970,17.11,1968.0,174.33,5.0,20.770877514994027
2018,30733,20.68,1995.0,190.0,5.0,26.03484415680805
2014,52000,17.9,2143.0,136.0,5.0,14.79879262432587
2009,27078,10.98,1984.0,114.4,4.0,7.286415481371023
2011,37000,23.0,1396.0,90.0,5.0,3.1966501624360717
2011,100000,19.7,796.0,46.3,5.0,-3.9399693177929294
2013,48183,13.2,1995.0,170.0,5.0,18.222975202907946
2014,39000,15.5,1198.0,86.7,5.0,5.899091915039207
2018,31919,24.07,998.0,67.1,5.0,6.693942337158205
2013,52900,14.3,1598.0,103.52,5.0,8.13952703608038
2017,4000,16.0,1368.0,160.0,5.0,19.520961268229712
2013,43486,20.77,1248.0,88.76,7.0,2.976979942529397
2016,19000,21.76,1995.0,190.0,5.0,23.78242657972396
2017,14600,16.0,2179.0,140.0,7.0,16.728306002844874
2015,53000,16.9,1197.0,81.86,5.0,6.285066165891749
2013,45979,17.11,1968.0,174.33,5.0,18.56630369226241
2017,38681,13.5,2198.0,157.7,7.0,19.355763321125323
2015,65743,20.14,1197.0,81.86,5.0,6.157741543096108
2014,24300,23.1,998.0,67.04,5.0,2.3547750704228747
2016,21000,19.0,1199.0,88.7,5.0,8.161395337559043
2011,103814,22.32,1582.0,126.32,5.0,8.761397037373172
2006,141537,18.9,998.0,67.1,5.0,-5.954668103459426
2014,26008,21.1,814.0,55.2,5.0,0.39396284845634
2015,53000,16.9,1197.0,81.86,5.0,6.285066165891749
2013,63265,20.36,1197.0,78.9,5.0,3.5567671984208573
2015,60000,26.59,1248.0,74.0,5.0,4.892951524986984
2016,21000,15.8,1591.0,121.3,5.0,13.701208675631733
2011,89000,16.73,1995.0,218.0,5.0,22.52244033309762
2016,19235,21.76,1995.0,190.0,5.0,23.78285121574345
2013,71007,23.08,1461.0,63.1,5.0,1.9072087891463525
2010,93000,15.7,1390.0,75.0,5.0,0.4785093775867608
2016,27000,21.76,1995.0,190.0,5.0,23.796882274014934
2010,71000,20.54,1598.0,103.6,5.0,4.621970319121374
2017,22251,18.49,1493.0,100.0,7.0,9.5257141433367
2013,47910,20.54,1598.0,103.6,5.0,7.851896944719556
2016,69681,17.0,1197.0,80.0,5.0,7.146505983844236
2009,89000,17.0,1497.0,118.0,5.0,5.460101866555306
2016,27300,17.8,1497.0,117.3,5.0,12.849515710552168
2015,43571,20.36,1197.0,78.9,5.0,5.702280475164116
2014,81000,15.1,2179.0,140.0,7.0,13.618402985782268
2012,92000,26.2,998.0,58.2,5.0,-1.057936115520988
2010,67000,19.0,998.0,66.1,5.0,-1.8686827798323975
2013,29000,14.8,1595.0,120.7,5.0,10.417764106216964
2011,84062,20.0,1968.0,108.5,5.0,7.308580667324804
2018,41467,15.0,2143.0,204.0,5.0,28.58490776328381
2014,85301,12.4,1998.0,132.0,8.0,11.229731133591486
2013,58581,19.4,1198.0,86.8,5.0,4.676635291426464
2016,88008,12.9,2755.0,174.5,7.0,22.001616675961486
2011,54895,13.14,1798.0,160.0,5.0,14.221153121693078
2014,59000,25.8,1498.0,98.6,5.0,7.7970264853152
2015,47759,14.74,2993.0,270.9,5.0,36.50841515339289
2010,45807,18.5,1197.0,80.0,5.0,0.4904610090516144
2011,65000,15.6,1196.0,70.0,5.0,0.37901693464573327
2016,21000,13.0,2143.0,204.0,5.0,26.45963419105192
2017,15050,16.3,1956.0,170.0,5.0,22.28904666141125
2006,141537,18.9,998.0,67.1,5.0,-5.954668103459426
2015,27628,18.7,1199.0,88.7,5.0,7.0967434537192275
2010,78000,11.4,2953.0,153.86,7.0,13.153600603805444
2011,64984,16.95,1197.0,78.9,5.0,1.5370132936368464
2014,57004,17.4,1497.0,117.3,5.0,10.740651940654516
2014,70374,22.7,1498.0,89.84,5.0,6.762295182095386
2013,21000,16.8,1395.0,138.02,5.0,12.207533001082084
2018,13900,18.88,1499.0,110.4,5.0,14.016497396828981
2013,50004,15.0,1598.0,103.5,5.0,8.09907313335816
2017,23576,18.9,1197.0,82.0,5.0,8.339352910164962
2016,63316,22.7,1598.0,118.0,5.0,13.02233594938616
2012,63720,11.74,1796.0,186.0,5.0,18.946961830060445
2015,55729,15.1,2179.0,140.0,7.0,14.66328904555985
2007,145277,15.3,1596.0,101.0,5.0,1.367049361527279
2011,70816,16.95,1197.0,78.9,5.0,1.5475514947747797
2017,32000,15.0,1248.0,88.5,5.0,9.546159083390648
2009,111000,18.9,1061.0,67.0,5.0,-2.6026194514361123
2012,72000,20.5,1598.0,103.5,5.0,6.793044257489328
2019,29279,24.7,1047.0,69.0,5.0,8.126670602991453
2017,16100,17.1,1591.0,121.4,5.0,14.736267228549877
2013,33280,19.4,1198.0,86.8,5.0,4.63091735126909
2007,262000,12.8,2494.0,102.0,7.0,1.9629420275950906
2017,65000,17.57,1193.0,88.7,5.0,9.38359402209744
2011,200000,12.8,2494.0,102.0,7.0,6.213109561166675
2015,42000,17.68,1968.0,174.33,5.0,20.7137627808861
2017,12538,18.0,1497.0,117.3,5.0,13.904110222062172
2012,69000,16.8,1497.0,116.3,5.0,8.472183525936543
2012,83381,18.6,1199.0,79.4,5.0,2.6574208365477716
2016,33915,17.8,1497.0,117.3,5.0,12.861468762769164
2016,42700,23.84,1199.0,84.0,5.0,7.332635380651482
2013,32807,19.4,1198.0,86.8,5.0,4.630062658343832
2013,58000,19.33,1968.0,138.03,5.0,13.51597721312919
2018,18664,18.7,1199.0,88.7,5.0,10.352195221512375
2014,37000,18.9,1197.0,82.0,5.0,5.091960191939052
2015,69749,18.6,1388.0,67.0,5.0,4.65482982949834
2012,80000,21.27,1396.0,88.76,5.0,4.275438213845973
2015,50000,19.3,1968.0,141.0,5.0,16.09057022676143
2012,67132,13.58,2499.0,78.0,9.0,1.7583426663145474
2016,10000,17.57,1193.0,88.7,5.0,8.193661332762986
2013,37500,18.88,1995.0,184.0,5.0,19.85652384781406
2019,11571,16.8,796.0,34.2,8.0,0.10951407339371144
2014,47399,16.02,1373.0,93.7,7.0,5.26741327861464
2014,33372,18.6,1197.0,85.8,5.0,5.619499824812465
2016,62000,25.8,1498.0,98.6,5.0,9.983546952838878
2013,64000,21.02,1248.0,88.76,5.0,4.998018162363223
2013,60000,23.08,1461.0,63.1,5.0,1.8873195607629896
2017,25559,19.71,2143.0,201.15,5.0,26.856916956820896
2016,45492,21.5,1498.0,108.5,5.0,11.508447150175925
2014,32700,23.3,1984.0,150.0,5.0,16.053041824814045
2014,40000,13.0,2143.0,201.1,5.0,23.915892044785778
2012,125000,11.5,2982.0,169.0,7.0,17.556179690707268
2015,57266,20.5,1248.0,91.72,5.0,7.596268139584481
2013,21000,20.36,1197.0,78.9,5.0,3.480395958518784
2014,88046,10.1,2354.0,152.0,5.0,17.916014698905656
2004,62000,18.9,998.0,67.1,5.0,-8.279488005228814
2017,23700,17.5,1373.0,80.46,7.0,6.615165265361156
2015,34895,19.15,1198.0,75.94,5.0,5.339933989284873
2012,83000,17.5,1197.0,85.8,5.0,3.5791211454316
2017,43917,21.4,1197.0,83.1,5.0,8.410673611549555
2015,56238,11.33,4134.0,335.2,7.0,46.191690825682144
2015,69189,23.59,1364.0,67.06,5.0,4.373608789383525
2015,32205,17.11,1968.0,174.33,5.0,20.722514182780742
2016,30000,18.12,1995.0,190.0,5.0,23.971215715577273
2017,31000,18.51,1968.0,147.51,5.0,19.16513719569548
2008,45000,16.77,2967.0,241.38,5.0,24.672847538854057
2015,67415,11.18,2696.0,184.0,7.0,22.114316786231484
2014,52000,22.9,1248.0,74.0,5.0,3.9591788232364706
2013,83432,17.0,1497.0,118.0,5.0,9.812239867657354
2015,67415,11.18,2696.0,184.0,7.0,22.114316786231484
2012,100000,10.0,2496.0,157.7,5.0,16.87786054306025
2006,65771,17.3,1061.0,64.0,5.0,-6.292412247430093
2006,48000,11.62,2979.0,306.0,5.0,31.610278619693872
2016,29000,24.4,1120.0,71.0,5.0,5.3151746762846415
2013,30000,21.1,814.0,55.2,5.0,-0.6893735511744126
2018,1700,19.0,1199.0,88.76,5.0,10.315833829756684
2016,100303,22.95,1248.0,74.0,5.0,6.225239853149105
2016,120000,23.2,1248.0,73.94,5.0,6.241017169842962
2012,25000,16.02,1373.0,93.7,7.0,3.0458395593968817
2012,67590,17.0,1497.0,118.0,5.0,8.69306418795486
2015,53497,18.0,1198.0,86.7,5.0,6.8998258601204725
2017,40318,14.16,1968.0,174.3,5.0,23.051060427464563
2010,56000,19.81,1086.0,68.05,5.0,-1.450715389675679
2016,46630,21.66,1498.0,103.52,5.0,10.82137712651047
2017,46000,25.6,1498.0,98.6,5.0,11.054466265019983
2014,51000,27.03,1969.0,190.0,5.0,21.352995444022326
2012,77283,17.0,1497.0,118.0,5.0,8.710579068550487
2017,18000,16.0,1497.0,117.3,7.0,12.011217601304452
2015,41057,13.0,2143.0,201.1,5.0,25.008351794475857
2016,30000,23.1,998.0,67.04,5.0,4.546174334769603
2016,70000,25.83,1498.0,99.0,5.0,10.051365660753163
2009,70521,10.9,2497.0,215.0,5.0,21.357224219546424
2012,88000,25.44,936.0,57.6,5.0,-1.258927167794809
2015,120000,18.6,1199.0,76.8,5.0,5.639330867963054
2017,41747,28.4,1248.0,73.75,5.0,6.922854432250006
2013,66930,17.1,1591.0,121.3,5.0,10.452227144305652
2016,35058,15.0,1598.0,103.52,5.0,11.346453413248582
2014,80000,14.0,2179.0,138.1,7.0,13.407554064387114
2014,79926,11.33,4134.0,335.2,7.0,45.14394434539645
2011,125000,17.0,1497.0,118.0,5.0,7.7062520730301
2015,29000,22.54,1396.0,88.73,5.0,7.391892123253001
2011,75000,21.5,1248.0,88.8,5.0,2.819996491621623
2011,51602,22.48,1995.0,190.0,5.0,18.355176917620156
2016,7000,18.88,1499.0,110.4,5.0,11.82292977833822
2016,11554,19.67,1582.0,126.2,5.0,14.153981206627122
2018,39927,12.55,2982.0,168.5,7.0,23.828586063723378
2016,17800,21.9,624.0,37.48,4.0,0.6450686759944801
2012,63998,17.0,1497.0,118.0,5.0,8.686573581218
2016,24973,18.6,1197.0,81.83,5.0,7.241977870438404
2007,63000,17.7,1497.0,78.0,5.0,-2.275976913437262
2016,27000,18.78,999.0,74.0,5.0,5.6963300313959735
2015,33517,27.62,793.0,47.0,5.0,0.02328713065116972
2014,35165,23.8,1998.0,112.0,5.0,10.865724956151098
2009,52100,13.2,1995.0,170.0,5.0,13.867853907896915
2013,20000,14.07,1978.0,83.1,10.0,1.2069144643141954
2017,4018,18.88,1499.0,110.4,5.0,12.908091209373652
2013,69000,22.7,1498.0,89.84,5.0,5.669262625518513
2015,1001,25.83,1498.0,99.0,5.0,8.836137313370727
2017,68319,12.55,2982.0,168.5,7.0,22.78933953168098
2015,73204,24.07,998.0,67.1,5.0,3.4968933812633622
2011,71703,14.74,1991.0,181.03,5.0,17.513308334484464
2015,31821,20.58,1995.0,143.0,5.0,16.336071079017074
2011,80000,21.5,1248.0,88.8,5.0,2.829031300553652
2018,5354,18.9,1197.0,81.86,5.0,9.377811941049004
2017,10000,18.6,1197.0,81.83,5.0,8.305472022692811
2016,47691,23.1,998.0,67.04,5.0,4.578141295732621
2013,71231,16.0,2179.0,140.0,7.0,12.468436891441797
2013,90000,12.4,2698.0,179.5,5.0,21.301728434584675
2017,51210,19.12,1373.0,91.1,5.0,10.041757750528632
2014,41000,26.2,998.0,58.2,5.0,1.0310084155366894
2008,66000,19.7,796.0,46.3,5.0,-7.273055391777234
2009,71499,17.0,1497.0,118.0,5.0,5.428478228331642
2015,60000,17.5,1197.0,85.8,5.0,6.8092103975909595
2012,50000,17.68,1968.0,174.33,5.0,17.45656910193111
2014,52000,13.24,1598.0,102.57,5.0,9.147595901438763
2016,54000,13.68,2393.0,147.8,7.0,17.39136929904862
2012,69000,18.88,1995.0,184.0,5.0,18.822893353003565
2010,83000,19.81,1086.0,68.05,5.0,-1.401927421442906
2012,97000,11.5,2982.0,169.0,7.0,17.50558476068818
2014,62322,23.59,1364.0,67.06,5.0,3.270650591714457
2017,36154,25.83,1498.0,99.0,5.0,11.0807570232123
2011,52000,17.0,1497.0,118.0,5.0,7.574343862622754
2011,86000,11.5,2982.0,171.0,7.0,16.66893414032984
2017,7000,17.1,1956.0,170.0,5.0,22.237376980304816
2017,50000,22.0,1582.0,126.2,5.0,15.20587885276018
2010,66000,13.17,1999.0,114.0,5.0,7.3286688800126285
2015,63000,20.14,1498.0,88.8,5.0,7.815952690692029
2010,78563,16.52,1991.0,123.7,5.0,8.504772320597112
2016,38000,22.69,1995.0,190.0,5.0,23.77360262364664
2016,60913,20.73,1373.0,91.1,5.0,8.894029586724628
2012,72000,17.0,1497.0,118.0,5.0,8.701032889433009
2016,43041,18.9,1197.0,81.86,5.0,7.264811327728694
2013,47000,21.12,1248.0,88.8,5.0,4.9681348721614995
2016,28143,20.68,1995.0,190.0,5.0,23.849064543616805
2013,48454,17.0,1197.0,80.0,5.0,3.8365002327577713
2011,66000,16.47,1198.0,73.9,5.0,0.879053295671838
2017,28854,18.16,1196.0,86.8,5.0,9.037921899633147
2017,12248,18.9,1197.0,81.86,5.0,8.299719344522146
2017,39000,17.9,2143.0,136.0,5.0,18.046951494349287
2017,4700,25.17,799.0,53.3,5.0,3.142616181663925
2014,86000,15.1,2179.0,140.0,7.0,13.627437794714297
2016,63000,24.52,1248.0,88.5,7.0,6.074282463999225
2012,83381,18.6,1199.0,79.4,5.0,2.6574208365477716
2012,76000,13.0,2982.0,168.5,7.0,17.32958780296849
2014,36000,26.0,1498.0,98.6,5.0,7.746185454546776
2015,61313,23.65,1248.0,88.5,5.0,7.016627628348033
2016,32298,20.7,1496.0,113.98,4.0,13.264922319420748
2015,19000,18.0,1497.0,117.3,5.0,11.734687226961796
2010,96813,12.05,2179.0,120.0,8.0,5.69076800565108
2013,41000,19.4,1198.0,86.8,5.0,4.644867096259986
2015,52516,18.0,1198.0,86.7,5.0,6.898053230608184
2006,155000,15.4,1590.0,94.0,5.0,-0.6830028506260533
2011,17000,13.45,1086.0,62.1,5.0,-0.9499870377580919
2012,71558,20.0,1399.0,68.05,5.0,1.491277688475293
2012,71360,21.9,1396.0,90.0,5.0,4.400332163747407
2012,117837,22.32,1582.0,126.32,5.0,9.877285853585818
2011,60000,18.1,1991.0,147.9,4.0,13.798932544515083
2008,62000,9.5,2997.0,231.1,5.0,23.704799246058883
2013,20000,21.1,814.0,55.2,5.0,-0.7074431690384699
2013,70000,15.4,1193.0,65.0,5.0,1.8868848948022787
2014,11000,17.01,1591.0,121.3,5.0,11.445889972030727
2010,76000,18.8,1248.0,90.0,5.0,2.0208113932503693
2013,15200,16.95,1197.0,78.9,5.0,3.6281550902267554
2014,41000,14.84,2143.0,170.0,5.0,19.5751017191742
2011,35000,20.36,1197.0,78.9,5.0,1.3245938413642762
2012,40000,18.9,998.0,67.1,5.0,0.40515716412755864
2014,18000,16.36,2179.0,187.7,5.0,21.971217651534516
2018,15135,17.5,1199.0,88.7,5.0,10.401503911456984
2016,34004,15.4,1497.0,117.3,7.0,10.977429155696882
2016,52000,28.4,1248.0,74.0,5.0,5.8850533891604755
2014,45000,22.7,1582.0,126.24,5.0,11.898187001704628
2011,25805,18.2,1061.0,64.0,5.0,-0.9536444203413339
2015,15000,19.27,2143.0,170.0,5.0,20.413098354365502
2014,32720,23.0,1396.0,90.0,5.0,6.460565739236699
2009,46000,16.55,1968.0,147.51,5.0,10.558796208713375
2015,55000,12.0,2987.0,224.0,7.0,28.218819207816978
2013,65650,28.4,1248.0,74.0,5.0,2.6380690442983905
2015,41721,19.1,1197.0,82.0,5.0,6.181759739933568
2016,33000,16.09,1598.0,103.5,5.0,11.289415970624304
2016,28000,19.67,1582.0,126.2,5.0,14.183698500165974
2015,63310,28.4,1248.0,74.0,5.0,4.814940335882511
2011,98000,12.8,2494.0,102.0,8.0,5.031013787528991
2013,22000,23.4,1248.0,74.0,5.0,2.7912179043587457
2012,106000,12.99,2494.0,100.0,8.0,5.853426658329681
2010,94500,21.9,1396.0,90.0,5.0,2.2610456773204533
2017,15000,13.0,2987.0,265.0,5.0,37.88920999565107
2015,40000,20.77,1248.0,88.8,7.0,5.157255970913866
2013,42000,19.64,1461.0,108.45,5.0,8.222291034878708
2004,78000,12.0,2354.0,187.4,5.0,11.750026189638447
2011,68000,19.3,1248.0,73.9,5.0,0.8698084253201159
2010,26000,18.6,1199.0,79.4,5.0,0.3726359801180479
2017,32642,14.84,2143.0,170.0,5.0,22.83164850580988
2012,69000,18.88,1995.0,184.0,5.0,18.822893353003565
2016,7000,18.88,1499.0,110.4,5.0,11.82292977833822
2014,41125,17.92,1086.0,62.1,5.0,2.1578269572050885
2017,8000,18.2,1199.0,88.7,5.0,9.265578264144096
2015,91000,19.87,1461.0,83.8,5.0,7.1069725750735415
2010,76752,17.4,1497.0,117.3,5.0,6.4141366576836845
2013,45306,11.2,2993.0,241.0,4.0,31.391993398649447
2012,76777,12.05,2179.0,120.0,8.0,7.835663301463228
2014,45000,15.74,1591.0,121.3,5.0,11.566260449245874
2009,108000,13.7,1798.0,157.75,5.0,11.802027978916158
2009,32000,16.1,796.0,37.0,4.0,-6.352157494984112
2015,150386,14.24,2755.0,174.5,7.0,20.961599452325572
2007,199000,12.8,2494.0,102.0,7.0,1.8491034350513473
2017,45000,16.3,1956.0,170.0,5.0,22.343165166914332
2013,50000,19.3,1968.0,141.0,5.0,13.90947064459715
2010,87430,17.0,1497.0,118.0,5.0,6.547814727632613
2014,47000,12.99,2494.0,100.6,7.0,9.007833891633709
2016,58000,22.9,1248.0,74.0,5.0,6.151120176119093
2012,24735,18.6,1199.0,79.4,5.0,2.551449755622343
2016,88008,12.9,2755.0,174.5,7.0,22.001616675961486
2014,15000,16.47,1198.0,74.0,5.0,4.072236405330386
2014,58003,19.01,1461.0,108.45,5.0,9.37099250092524
2011,48624,24.07,998.0,67.1,5.0,-0.9097209037749963
2006,141537,18.9,998.0,67.1,5.0,-5.954668103459426
2014,56000,23.1,998.0,67.04,5.0,2.412055759051782
2013,45000,19.4,1198.0,86.8,5.0,4.6520949434057
2018,9565,23.84,1199.0,84.0,5.0,9.453861284023333
2017,26246,15.29,1591.0,121.3,5.0,14.824904107933435
2016,36733,16.47,1198.0,73.9,5.0,6.2789179004798825
2011,97000,17.67,1968.0,138.08,5.0,11.489225084750615
2017,28000,14.0,2179.0,138.1,7.0,16.585241424740616
2007,70000,16.9,1497.0,100.0,5.0,0.7853287119164634
2008,84000,20.36,1197.0,78.9,5.0,-1.8585144043486252
2017,53841,11.36,2755.0,171.5,7.0,22.691227382672423
2014,31897,18.06,1198.0,74.96,5.0,4.160397766847382
2015,55985,13.53,1984.0,177.01,5.0,21.336380667844423
2018,35569,17.0,1198.0,73.75,5.0,8.412786587190567
2013,81504,21.43,1364.0,87.2,5.0,5.071917572453458
2004,29000,17.3,993.0,60.0,5.0,-9.248620988365928
2014,41125,17.92,1086.0,62.1,5.0,2.1578269572050885
2013,58000,19.01,1461.0,108.45,5.0,8.280437288957728
2012,23598,23.2,1248.0,73.94,5.0,1.7046232753814365
2015,43000,26.59,1248.0,74.0,5.0,4.862233174617813
2010,172050,19.0,1248.0,93.0,5.0,2.5957527887157994
2012,64000,21.9,1396.0,90.0,5.0,4.387032924999403
2012,48000,15.1,2179.0,140.0,7.0,11.377673664666418
2012,65727,19.81,1086.0,68.05,5.0,0.7479605097846616
2010,170000,18.48,1995.0,177.0,5.0,15.884643604317716
